price,km,hp,previous_owners,nr_of_doors,nr_of_seats,displacement,weight,emission_label,gears,comb_consumption,age,cc_index,em_index,ex_index,ss_index,leather_,make_model_Audi A2,make_model_Audi A3,make_model_Opel Astra,make_model_Opel Corsa,make_model_Opel Insignia,make_model_Renault Clio,make_model_Renault Duster,make_model_Renault Espace,body_type_Convertible,body_type_Coupe,body_type_Off-Road,body_type_Other,body_type_Sedans,body_type_Station wagon,body_type_Transporter,body_type_Van,vat_VAT deductible,type_Employee's car,type_New,type_Pre-registered,type_Used,warranty_warranty,paint_type_Uni/basic,gearing_type_Manual,gearing_type_Semi-automatic,drive_chain_front,drive_chain_rear,fuel_Diesel,fuel_LPG/CNG,fuel_Other,inspection_new_Yes
13690.0,10,66.0,1.0,4.0,5.0,1398.0,1163.0,4.0,6.0,5.9,0.0,9.0,4.0,1.0,12.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
13450.0,13500,66.0,2.0,5.0,5.0,1398.0,1163.0,4.0,5.0,4.7,3.0,16.0,6.0,3.0,16.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1
13430.0,4500,66.0,1.0,5.0,5.0,1398.0,1199.0,4.0,6.0,6.3,1.0,12.0,7.0,2.0,11.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0
13440.0,6138,66.0,1.0,3.0,5.0,1398.0,1163.0,4.0,5.0,4.8,1.0,14.0,6.0,4.0,14.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1
13324.0,5,66.0,1.0,5.0,5.0,1398.0,1120.0,4.0,6.0,7.8,0.0,6.0,2.0,2.0,9.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
13400.0,6109,80.6470588235294,1.0,5.0,5.0,1398.0,1163.0,4.0,6.0,5.412313937753721,1.0,11.0,3.0,1.0,9.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0
13324.0,5,66.0,1.0,5.0,5.0,1398.0,1120.0,4.0,6.0,7.8,0.0,6.0,2.0,2.0,9.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
13300.0,3000,66.0,1.0,5.0,5.0,1398.0,1163.0,4.0,6.0,5.412313937753721,0.0,11.0,8.0,3.0,9.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
13290.0,3500,66.0,1.0,3.0,5.0,1398.0,1163.0,4.0,6.0,5.9,1.0,13.0,7.0,1.0,15.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0
13290.0,22135,66.0,1.0,5.0,5.0,1398.0,1163.0,4.0,6.0,6.0,1.0,15.0,6.0,3.0,16.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
13290.0,5744,66.0,1.0,5.0,5.0,1398.0,1163.0,4.0,6.0,6.0,1.0,15.0,6.0,3.0,13.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
13290.0,30990,66.0,1.0,5.0,5.0,1398.0,1199.0,4.0,6.0,5.9,1.0,16.0,5.0,2.0,15.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
13290.0,9900,66.0,1.0,5.0,5.0,1398.0,1163.0,4.0,6.0,6.0,1.0,14.0,6.0,2.0,13.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
13288.0,10,66.0,1.0,5.0,5.0,1398.0,1248.0,4.0,6.0,6.3,0.0,9.0,5.0,1.0,11.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
13290.0,23900,66.0,1.0,5.0,5.0,1398.0,1199.0,4.0,6.0,5.9,2.0,14.0,6.0,2.0,15.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
13290.0,5790,66.0,1.0,4.0,5.0,1398.0,1163.0,4.0,6.0,5.9,2.0,11.0,4.0,2.0,12.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0
13288.0,10,66.0,1.0,5.0,5.0,1398.0,1248.0,4.0,6.0,6.3,0.0,8.0,1.0,2.0,9.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
13250.0,35,66.0,1.0,5.0,5.0,1398.0,1163.0,4.0,6.0,5.7,0.0,8.0,4.0,2.0,11.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
13663.0,10,66.0,1.0,5.0,5.0,1398.0,1248.0,4.0,6.0,6.3,0.0,10.0,5.0,1.0,11.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
13250.0,1,66.0,1.0,5.0,5.0,1398.0,1156.0,4.0,6.0,6.2,0.0,6.0,7.0,1.0,11.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0
13663.0,10,66.0,1.0,5.0,5.0,1398.0,1248.0,4.0,6.0,6.3,0.0,10.0,5.0,1.0,11.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
13663.0,10,66.0,1.0,5.0,5.0,1398.0,1248.0,4.0,6.0,6.3,0.0,10.0,5.0,1.0,11.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
13280.0,11540,66.0,1.0,5.0,5.0,1398.0,1163.0,4.0,5.0,4.7,1.0,8.0,6.0,2.0,13.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1
13663.0,10,66.0,1.0,5.0,5.0,1398.0,1248.0,4.0,6.0,6.3,0.0,10.0,5.0,1.0,11.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
13650.0,5213,66.0,1.0,4.0,5.0,1398.0,1163.0,4.0,6.0,6.0,1.0,11.0,5.0,2.0,11.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
13650.0,39065,66.0,1.0,4.0,5.0,1398.0,1163.0,1.0,6.0,5.2,1.0,13.0,5.0,3.0,13.0,1.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
13625.0,25880,66.0,1.0,5.0,5.0,1398.0,1163.0,4.0,5.0,4.7,1.0,16.0,7.0,4.0,19.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
13663.0,10,66.0,1.0,5.0,5.0,1398.0,1248.0,4.0,6.0,6.3,0.0,9.0,3.0,1.0,9.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
13600.0,28876,66.0,1.0,5.0,5.0,1398.0,1041.0,4.0,6.0,4.7,3.0,9.0,7.0,1.0,12.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
13650.0,1025,66.0,1.0,5.0,5.0,1398.0,1141.0,4.0,5.0,4.8,2.0,14.0,6.0,2.0,13.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0
13590.0,8520,66.0,1.0,4.0,5.0,1398.0,1163.0,4.0,6.0,5.2,2.0,13.0,6.0,2.0,12.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
13650.0,35461,66.0,1.0,4.0,5.0,1398.0,1163.0,4.0,6.0,5.2,1.0,13.0,5.0,2.0,12.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
13585.0,47451,66.0,1.0,3.0,5.0,1398.0,1063.0,4.0,5.0,4.8,3.0,15.0,1.0,1.0,15.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0
13590.0,6500,66.0,2.0,5.0,5.0,1398.0,1199.0,4.0,6.0,6.6,1.0,11.0,6.0,4.0,13.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
13590.0,7434,66.0,1.0,4.0,5.0,1398.0,1163.0,4.0,6.0,5.9,1.0,14.0,5.0,2.0,13.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
13490.0,5751,66.0,1.0,5.0,5.0,1398.0,1199.0,4.0,6.0,6.6,1.0,11.0,7.0,2.0,14.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0
13490.0,10,66.0,1.0,4.0,5.0,1398.0,1163.0,4.0,6.0,5.9,0.0,9.0,4.0,1.0,12.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
13590.0,13200,66.0,1.0,5.0,5.0,1398.0,1199.0,4.0,6.0,6.6,1.0,15.0,5.0,3.0,13.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
13590.0,10501,66.0,1.0,4.0,5.0,1398.0,1163.0,4.0,6.0,5.9,1.0,14.0,5.0,2.0,13.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
13480.0,15826,66.0,1.0,4.0,5.0,1398.0,1163.0,4.0,6.0,5.9,1.0,15.0,5.0,2.0,15.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0
13480.0,8862,66.0,1.0,5.0,5.0,1398.0,1203.0,4.0,6.0,6.0,1.0,12.0,6.0,2.0,13.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
13480.0,5097,66.0,1.0,5.0,5.0,1398.0,1199.0,4.0,6.0,6.0,1.0,13.0,6.0,3.0,13.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
13480.0,4345,66.0,1.0,5.0,5.0,1398.0,1203.0,4.0,6.0,6.6,1.0,12.0,5.0,1.0,12.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
13480.0,10,66.0,1.0,5.0,5.0,1398.0,1199.0,4.0,6.0,6.6,0.0,4.0,1.0,2.0,12.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0
13480.0,15300,66.0,1.0,4.0,5.0,1398.0,1163.0,4.0,6.0,5.9,1.0,16.0,5.0,3.0,14.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
13480.0,20130,66.0,1.0,5.0,5.0,1398.0,1163.0,4.0,6.0,5.0,1.0,12.0,5.0,2.0,12.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
13480.0,9196,66.0,1.0,4.0,5.0,1398.0,1163.0,4.0,6.0,5.9,1.0,10.0,1.0,1.0,14.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1
13480.0,4193,66.0,1.0,5.0,5.0,1398.0,1239.0,4.0,6.0,6.4,1.0,10.0,6.0,1.0,12.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
13550.0,10,66.0,1.0,5.0,5.0,1398.0,1248.0,4.0,6.0,6.4,1.0,10.0,3.0,2.0,13.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
13470.0,20000,66.0,1.0,4.0,5.0,1398.0,1163.0,4.0,6.0,4.8,1.0,15.0,4.0,1.0,13.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
13470.0,11364,66.0,1.0,3.0,5.0,1398.0,1141.0,1.0,6.0,5.0,1.0,13.0,5.0,2.0,15.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0
13470.0,13011,66.0,1.0,5.0,5.0,1398.0,1163.0,4.0,5.0,4.8,1.0,6.0,1.0,1.0,7.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0
13455.0,1743,66.0,1.0,5.0,5.0,1398.0,1163.0,4.0,5.0,4.8,2.0,14.0,4.0,2.0,13.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0
13450.0,22333,66.0,1.0,4.0,5.0,1398.0,1163.0,4.0,6.0,4.7,1.0,15.0,6.0,3.0,15.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1
13480.0,4201,66.0,1.0,5.0,5.0,1398.0,1199.0,4.0,6.0,6.0,1.0,10.0,6.0,3.0,12.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
13524.0,5,66.0,1.0,5.0,5.0,1398.0,1120.0,4.0,6.0,7.8,0.0,6.0,2.0,2.0,9.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
13490.0,5350,66.0,1.0,4.0,5.0,1398.0,1163.0,4.0,6.0,4.7,1.0,11.0,6.0,2.0,6.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
13524.0,5,66.0,1.0,5.0,5.0,1398.0,1120.0,4.0,6.0,7.8,0.0,6.0,2.0,2.0,9.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
13500.0,5,66.0,1.0,4.0,5.0,1398.0,1163.0,4.0,6.0,4.8,1.0,8.0,5.0,2.0,10.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
13500.0,3700,66.0,2.0,5.0,5.0,1398.0,1199.0,4.0,6.0,6.0,3.0,8.0,7.0,2.0,13.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
13500.0,5300,66.0,1.0,5.0,5.0,1398.0,1163.0,4.0,5.0,5.6,0.0,14.0,6.0,3.0,13.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
13500.0,10800,66.0,1.0,4.0,5.0,1398.0,1163.0,4.0,6.0,5.9,1.0,14.0,7.0,6.0,15.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
13524.0,5,66.0,1.0,5.0,5.0,1398.0,1120.0,4.0,6.0,7.8,0.0,6.0,2.0,2.0,9.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
13490.0,8000,66.0,1.0,5.0,5.0,1398.0,1163.0,4.0,6.0,6.6,1.0,12.0,4.0,2.0,12.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0
13490.0,11000,66.0,1.0,3.0,5.0,1398.0,1163.0,4.0,6.0,5.9,1.0,15.0,6.0,3.0,14.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
13490.0,4900,66.0,1.0,4.0,5.0,1398.0,1163.0,4.0,6.0,5.9,1.0,6.0,5.0,2.0,14.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
13490.0,16600,66.0,1.0,5.0,5.0,1398.0,1163.0,4.0,5.0,4.7,1.0,15.0,6.0,3.0,13.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1
13490.0,10000,66.0,1.0,5.0,5.0,1398.0,1163.0,4.0,5.0,6.3,1.0,12.0,6.0,3.0,17.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1
13490.0,22286,66.0,1.0,5.0,5.0,1398.0,1199.0,4.0,6.0,6.6,1.0,15.0,7.0,4.0,17.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1
13490.0,7070,66.0,1.0,5.0,5.0,1400.0,1203.0,4.0,5.0,5.588484848484848,1.0,13.0,5.0,1.0,10.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
13490.0,15900,66.0,1.0,2.0,5.0,1398.0,1163.0,4.0,6.0,5.9,1.0,11.0,5.0,2.0,14.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0
13490.0,4430,66.0,1.0,5.0,5.0,1398.0,1199.0,4.0,6.0,6.6,1.0,11.0,7.0,2.0,14.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0
12990.0,21100,66.0,1.0,4.0,5.0,1398.0,1163.0,4.0,6.0,6.0,1.0,15.0,4.0,2.0,12.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
13050.0,1,66.0,1.0,3.0,5.0,1398.0,1156.0,4.0,6.0,6.2,0.0,6.0,7.0,1.0,11.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0
12999.0,17919,66.0,1.0,2.0,5.0,1398.0,1163.0,4.0,5.0,4.7,1.0,14.0,4.0,2.0,14.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
12990.0,28990,66.0,1.0,5.0,5.0,1398.0,1163.0,4.0,5.0,4.7,1.0,16.0,6.0,3.0,16.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
12990.0,6960,66.0,1.0,3.0,5.0,1398.0,1141.0,4.0,5.0,4.8,1.0,15.0,6.0,2.0,12.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
12999.0,4067,66.0,1.0,5.0,5.0,1398.0,1199.0,4.0,6.0,6.0,1.0,12.0,5.0,2.0,12.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
12990.0,14200,66.0,1.0,4.0,5.0,1398.0,1163.0,4.0,6.0,5.9,1.0,6.0,3.0,2.0,9.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
12990.0,21100,66.0,1.0,4.0,5.0,1398.0,1163.0,4.0,6.0,6.0,1.0,15.0,4.0,2.0,12.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
12990.0,18700,66.0,1.0,4.0,5.0,1398.0,1163.0,4.0,6.0,6.0,1.0,13.0,4.0,2.0,12.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
12990.0,18700,66.0,1.0,4.0,5.0,1398.0,1163.0,4.0,6.0,6.0,1.0,13.0,4.0,2.0,12.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
12990.0,4306,66.0,1.0,5.0,5.0,1398.0,1163.0,4.0,6.0,6.0,1.0,14.0,6.0,2.0,14.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
12990.0,6656,66.0,1.0,5.0,5.0,1398.0,1163.0,4.0,6.0,6.0,1.0,8.0,5.0,2.0,12.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
12990.0,11500,66.0,1.0,5.0,5.0,1398.0,1163.0,4.0,6.0,6.0,1.0,14.0,6.0,2.0,13.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
12990.0,8953,66.0,1.0,5.0,5.0,1398.0,1163.0,4.0,6.0,6.0,1.0,14.0,6.0,2.0,14.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
12990.0,5615,66.0,1.0,5.0,5.0,1398.0,1163.0,4.0,6.0,6.0,1.0,14.0,6.0,2.0,14.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
12990.0,5300,66.0,1.0,5.0,5.0,1398.0,1163.0,4.0,6.0,6.0,1.0,12.0,6.0,2.0,12.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
12990.0,8500,66.0,1.0,5.0,5.0,1398.0,1163.0,4.0,6.0,6.0,1.0,13.0,6.0,2.0,14.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
12950.0,4833,66.0,1.0,4.0,5.0,1397.0,1163.0,4.0,6.0,5.2,1.0,14.0,6.0,2.0,12.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0
12910.0,10500,66.0,1.0,5.0,5.0,1398.0,1199.0,4.0,6.0,6.6,1.0,14.0,4.0,3.0,13.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
12945.0,9503,66.0,1.0,5.0,5.0,1398.0,1163.0,4.0,5.0,4.7,1.0,14.0,6.0,2.0,14.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
12940.0,76403,66.0,1.0,5.0,5.0,1398.0,1063.0,4.0,5.0,4.7,3.0,10.0,3.0,2.0,12.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
12910.0,13900,66.0,1.0,5.0,5.0,1398.0,1199.0,4.0,6.0,6.6,1.0,15.0,5.0,3.0,13.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
12900.0,31300,66.0,1.0,4.0,5.0,1398.0,1163.0,4.0,6.0,6.0,1.0,13.0,5.0,5.0,12.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
12900.0,3600,66.0,2.0,4.0,5.0,1398.0,1163.0,4.0,6.0,5.9,3.0,13.0,6.0,1.0,12.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
12900.0,28915,66.0,1.0,4.0,5.0,1398.0,1163.0,4.0,6.0,4.7,2.0,11.0,4.0,3.0,11.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
12890.0,20420,66.0,1.0,5.0,5.0,1398.0,1163.0,4.0,5.0,4.7,1.0,17.0,6.0,4.0,14.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
12890.0,7100,66.0,1.0,5.0,5.0,1398.0,1163.0,4.0,6.0,5.2,1.0,7.0,7.0,2.0,11.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0
12880.0,14080,66.0,1.0,3.0,5.0,1398.0,1163.0,1.0,5.0,4.7,1.0,15.0,6.0,3.0,11.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1
12880.0,5689,66.0,1.0,3.0,5.0,1398.0,1163.0,4.0,6.0,5.1,1.0,11.0,5.0,1.0,10.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1
12900.0,22191,66.0,2.0,5.0,5.0,1398.0,1199.0,4.0,6.0,5.9,3.0,14.0,6.0,3.0,15.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
12880.0,26525,66.0,1.0,5.0,5.0,1398.0,1163.0,4.0,5.0,4.8,1.0,15.0,5.0,2.0,13.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
